"area","station_no","station_type","station_name","address","elevation","observation_begin","note1","note2","katakana","prec_no","block_no","pref_code","lon","lat"
"島根",68206,"雨","佐田","出雲市佐田町大呂",100,"昭50.4.28",,,"サダ","68","0954","32",132.723333333333,35.2216666666667
"島根",68246,"四","大田","大田市大田町大田",30,"#昭53.11.21",,,"オオダ","68","0697","32",132.496666666667,35.19
"島根",68261,"四","掛合","雲南市掛合町掛合",215,"#昭53.11.16",,,"カケヤ","68","0698","32",132.815,35.1966666666667
"島根",68276,"四","横田","仁多郡奥出雲町稲原",369,"#昭53.11.16","68900",,"ヨコタ","68","0699","32",133.103333333333,35.1733333333333
"島根",68286,"雨","福光","大田市温泉津町福光",8,"昭53.12.21",,,"フクミツ","68","1336","32",132.333333333333,35.07
"島根",68306,"四","赤名","飯石郡飯南町下赤名",444,"昭53.12.5","68905",,"アカナ","68","1320","32",132.711666666667,35.0016666666667
"島根",68346,"雨","桜江","江津市桜江町川戸",32,"昭51.5.18",,,"サクラエ","68","1093","32",132.333333333333,34.9533333333333
"島根",68351,"四","川本","邑智郡川本町川本",132,"#昭53.11.22",,,"カワモト","68","0701","32",132.491666666667,34.9766666666667
"島根",68376,"官","浜田","浜田市大辻町　浜田特別地域気象観測所",19,"#昭50.3.20",,,"ハマダ","68","47755","32",132.07,34.8966666666667
"島根",68401,"四","瑞穂","邑智郡邑南町淀原",327,"(昭51.5.19)昭53.11.22","68910",,"ミズホ","68","1094","32",132.53,34.8533333333333
"島根",68421,"雨","三隅","浜田市三隅町西河内",9,"昭53.7.3",,,"ミスミ","68","0703","32",131.948333333333,34.795
"島根",68431,"四","弥栄","浜田市弥栄町長安本郷",380,"昭53.12.1","68915",,"ヤサカ","68","1321","32",132.108333333333,34.7766666666667
"島根",68436,"雨","波佐","浜田市金城町波佐",370,"昭52.7.21",,,"ハザ","68","1175","32",132.196666666667,34.78
"島根",68456,"官","高津","益田市内田町　石見航空気象観測所",54,"平15.1.1",,"日照・湿度・気圧を除く","タカツ","68","1474","32",131.79,34.675
"島根",68462,"四","益田","益田市乙吉町",22,"昭53.11.24",,,"マスダ","68","0704","32",131.85,34.6866666666667
"島根",68501,"雨","匹見","益田市匹見町匹見",259,"昭52.7.26",,,"ヒキミ","68","1176","32",132.016666666667,34.5716666666667
"島根",68516,"四","津和野","鹿足郡津和野町森村ロ",165,"#昭53.11.24",,,"ツワノ","68","0707","32",131.77,34.4616666666667
"島根",68541,"四","吉賀","鹿足郡吉賀町七日市",250,"平18.10.31",,,"ヨシカ","68","1592","32",131.893333333333,34.3916666666667
"鳥取",69006,"官","境","境港市東本町　境特別地域気象観測所",2,"#昭50.12.18","69910",,"サカイ","69","47742","31",133.235,35.5433333333333
"鳥取",69021,"四","塩津","西伯郡大山町塩津",15,"昭52.12.21",,,"シオツ","69","1231","31",133.566666666667,35.5233333333333
"鳥取",69041,"四","青谷","鳥取市青谷町青谷",13,"#昭53.11.14",,,"アオヤ","69","0709","31",133.996666666667,35.52
"鳥取",69052,"官","湖山","鳥取市湖山町西　鳥取航空気象観測所",15,"平15.1.1",,"日照・湿度・気圧を除く","コヤマ","69","1519","31",134.165,35.53
"鳥取",69061,"四","岩井","岩美郡岩美町宇治字前田",19,"#昭53.11.13",,,"イワイ","69","0711","31",134.36,35.5583333333333
"鳥取",69076,"官","米子","米子市博労町　米子特別地域気象観測所",7,"#昭50.3.13","69930",,"ヨナゴ","69","47744","31",133.338333333333,35.4333333333333
"鳥取",69101,"四","倉吉","倉吉市大塚字隈ヶ坪",8,"#昭53.11.14","69900",,"クラヨシ","69","0713","31",133.838333333333,35.4733333333333
"鳥取",69111,"雨","鹿野","鳥取市鹿野町河内",210,"昭57.7.1",,,"シカノ","69","1391","31",134.016666666667,35.4133333333333
"鳥取",69122,"官","鳥取","鳥取市吉方　鳥取地方気象台",7,"昭52.10.31","69940",,"トットリ","69","47746","31",134.238333333333,35.4866666666667
"鳥取",69152,"雨","大山","西伯郡大山町大山字立の坂上",875,"昭57.6.17","69905",,"ダイセン","69","0716","31",133.536666666667,35.3933333333333
"鳥取",69161,"雨","関金","倉吉市関金町安歩",150,"昭52.7.26",,,"セキガネ","69","1177","31",133.756666666667,35.3783333333333
"鳥取",69181,"雨","佐治","鳥取市佐治町加瀬木",210,"昭57.6.11",,,"サジ","69","1385","31",134.113333333333,35.3283333333333
"鳥取",69196,"雨","若桜","八頭郡若桜町大字大炊",231,"昭52.7.26",,,"ワカサ","69","1178","31",134.405,35.3333333333333
"鳥取",69222,"雨","江尾","日野郡江府町小江尾",155,"昭57.6.23",,,"エビ","69","1389","31",133.483333333333,35.2883333333333
"鳥取",69246,"四","智頭","八頭郡智頭町智頭沖代",182,"#昭53.11.13","69915",,"チズ","69","0718","31",134.24,35.2633333333333
"鳥取",69271,"四","茶屋","日野郡日南町茶屋大ジャフ田",490,"昭53.11.15",,,"チャヤ","69","1304","31",133.23,35.1866666666667
"徳島",71066,"四","池田","三好市池田町シンヤマ",214,"#昭53.1.29",,,"イケダ","71","0720","36",133.795,34.0233333333333
"徳島",71087,"四","穴吹","美馬市穴吹町口山初草",160,"平13.3.13",,,"アナブキ","71","0972","36",134.156666666667,34.04
"徳島",71106,"官","徳島","徳島市大和町　徳島地方気象台",2,"#昭50.4.1","71900","気温、風、雨","トクシマ","71","47895","36",134.573333333333,34.0666666666667
"徳島",71106,"官","徳島","徳島市大和町",2,"#昭50.4.1",,"日照","トクシマ","71","47895","36",134.571666666667,34.0666666666667
"徳島",71136,"雨","半田","美馬郡つるぎ町半田字下尾尻",228,"昭53.12.1",,,"ハンダ","71","1327","36",134.036666666667,33.99
"徳島",71191,"四","京上","三好市東祖谷京上",532,"昭53.3.23",,,"キョウジョウ","71","1252","36",133.903333333333,33.8666666666667
"徳島",71211,"雨","福原旭","勝浦郡上勝町大字旭字蔭",290,"昭51.5.27",,,"フクハラアサヒ","71","1098","36",134.388333333333,33.8783333333333
"徳島",71231,"四","蒲生田","阿南市椿町蒲生田",10,"昭53.1.13",,,"カモダ","71","1242","36",134.741666666667,33.8366666666667
"徳島",71251,"四","木頭","那賀郡那賀町木頭和無田ヨシノ",363,"昭54.1.24",,,"キトウ","71","1352","36",134.198333333333,33.7716666666667
"徳島",71266,"四","日和佐","海部郡美波町日和佐浦",3,"#昭51.2.14",,,"ヒワサ","71","0724","36",134.538333333333,33.7316666666667
"徳島",71291,"四","海陽","海部郡海陽町四方原字杉谷",5,"平21.2.19",,,"カイヨウ","71","1604","36",134.355,33.6116666666667
"香川",72061,"四","内海","小豆郡小豆島町西村甲",20,"#昭53.1.10",,,"ウチノミ","72","0726","37",134.273333333333,34.4716666666667
"香川",72086,"官","高松","高松市伏石町　高松地方気象台",9,"#昭50.4.1","72900",,"タカマツ","72","47891","37",134.053333333333,34.3183333333333
"香川",72111,"官","多度津","仲多度郡多度津町家中　多度津特別地域気象観測所",4,"#昭50.12.18",,,"タドツ","72","47890","37",133.751666666667,34.275
"香川",72121,"四","滝宮","綾歌郡綾川町滝宮字山田",60,"#昭53.1.11",,,"タキノミヤ","72","0729","37",133.923333333333,34.2366666666667
"香川",72126,"官","香南","高松市香南町由佐　高松航空気象観測所",185,"平15.1.1",,"日照・湿度・気圧を除く","コウナン","72","1475","37",134.015,34.2133333333333
"香川",72146,"四","引田","東かがわ市南野",12,"#昭53.1.12",,,"ヒケタ","72","0730","37",134.406666666667,34.2133333333333
"香川",72161,"四","財田","三豊市財田町財田上",65,"昭53.1.11",,,"サイタ","72","1239","37",133.771666666667,34.12
"徳島",72176,"雨","竜王山","徳島県美馬市美馬町字入倉",1040,"#",,,"リュウオウザン","72","0731","36",134.05,34.1133333333333
"愛媛",73001,"四","大三島","今治市大三島町宮浦地先",9,"#昭53.1.19",,,"オオミシマ","73","0732","38",133.006666666667,34.25
"愛媛",73071,"雨","玉川","今治市玉川町三反地甲",67,"#",,,"タマガワ","73","0733","38",132.94,34.0183333333333
"愛媛",73076,"四","今治","今治市山路",27,"(昭50.10.1)昭51.2.18",,,"イマバリ","73","1077","38",132.975,34.0533333333333
"愛媛",73126,"四","西条","西条市周布",4,"(昭50.5.1)昭53.1.18",,,"サイジョウ","73","0958","38",133.08,33.915
"愛媛",73141,"四","新居浜","新居浜市船木甲",90,"平28.8.24",,,"ニイハマ","73","0734","38",133.338333333333,33.9366666666667
"愛媛",73151,"四","四国中央","四国中央市妻鳥町乙",75,"#昭53.1.17",,,"シコクチュウオウ","73","0735","38",133.581666666667,33.9816666666667
"愛媛",73152,"雨","富郷","四国中央市富郷町寒川山",310,"昭53.6.29",,,"トミサト","73","1260","38",133.51,33.915
"愛媛",73166,"官","松山","松山市北持田町　松山地方気象台",32,"#昭50.4.1","73900","気温、雨","マツヤマ","73","47887","38",132.776666666667,33.8433333333333
"愛媛",73166,"官","松山","松山市桑原",41,"#昭50.4.1",,"風、日照","マツヤマ","73","47887","38",132.793333333333,33.835
"愛媛",73168,"官","松山南吉田","松山市南吉田町　松山航空気象観測所",4,"平15.1.1",,"日照・湿度・気圧を除く","マツヤマミナミヨシダ","73","1521","38",132.698333333333,33.8266666666667
"愛媛",73231,"雨","上林","東温市上林甲",460,"#",,,"カミハヤシ","73","0737","38",132.89,33.7383333333333
"愛媛",73247,"雨","成就社","西条市西之川野地国有林",1280,"昭55.5.16",,,"ジョウジュシャ","73","0738","38",133.131666666667,33.795
"愛媛",73256,"四","長浜","大洲市長浜甲",4,"#昭53.1.31",,,"ナガハマ","73","0739","38",132.48,33.6166666666667
"愛媛",73271,"雨","中山","伊予市中山町中山丑",163,"#",,,"ナカヤマ","73","0740","38",132.708333333333,33.6383333333333
"愛媛",73276,"四","久万","上浮穴郡久万高原町入野",511,"#昭53.1.20",,,"クマ","73","0741","38",132.895,33.6633333333333
"愛媛",73306,"四","大洲","大洲市阿蔵字フルカワ甲",20,"(昭50.5.1)昭53.1.31",,,"オオズ","73","0959","38",132.535,33.5083333333333
"愛媛",73321,"雨","獅子越峠","喜多郡内子町本川",1000,"#",,,"シシゴエトウゲ","73","0742","38",132.831666666667,33.5433333333333
"愛媛",73341,"四","瀬戸","西宇和郡伊方町塩成",143,"平9.8.8",,,"セト","73","1456","38",132.256666666667,33.4466666666667
"愛媛",73351,"雨","八幡浜","八幡浜市五反田",8,"#",,,"ヤワタハマ","73","0743","38",132.433333333333,33.4483333333333
"愛媛",73406,"四","宇和","西予市宇和町神領",200,"(昭50.5.1)昭53.1.23",,,"ウワ","73","0961","38",132.503333333333,33.3666666666667
"愛媛",73442,"官","宇和島","宇和島市住吉町　宇和島特別地域気象観測所",2,"平5.2.1",,,"ウワジマ","73","47892","38",132.551666666667,33.2266666666667
"愛媛",73446,"四","近永","北宇和郡鬼北町近永",129,"昭54.1.17",,,"チカナガ","73","1350","38",132.675,33.2533333333333
"愛媛",73516,"四","御荘","南宇和郡愛南町御荘平城",12,"#昭53.1.23",,,"ミショウ","73","0745","38",132.57,32.9633333333333
"高知",74056,"四","本川","吾川郡いの町脇ノ山字根藤",605,"昭54.1.18",,,"ホンガワ","74","1351","39",133.338333333333,33.765
"高知",74071,"四","本山","長岡郡本山町本山",252,"#昭53.1.1",,,"モトヤマ","74","0746","39",133.575,33.7533333333333
"高知",74101,"雨","池川","吾川郡仁淀川町土居甲",141,"昭52.7.28",,,"イケガワ","74","1179","39",133.17,33.6066666666667
"高知",74126,"雨","繁藤","香美市土佐山田町繁藤",346,"#",,,"シゲトウ","74","0747","39",133.685,33.6783333333333
"高知",74136,"四","大栃","香美市物部町大栃上西の川",210,"昭52.12.20",,,"オオドチ","74","1229","39",133.875,33.6983333333333
"高知",74151,"雨","魚梁瀬","安芸郡馬路村魚梁瀬",450,"昭53.10.25",,,"ヤナセ","74","1281","39",134.108333333333,33.615
"高知",74166,"雨","佐川","高岡郡佐川町丙",80,"#",,,"サカワ","74","0748","39",133.271666666667,33.5116666666667
"高知",74182,"官","高知","高知市比島町　高知地方気象台",1,"令5.3.2","74900","気温、雨","コウチ","74","47893","39",133.548333333333,33.5666666666667
"高知",74182,"官","高知","高知市江陽町",2,"令5.3.2","74900","風、日照","コウチ","74","47893","39",133.551666666667,33.5666666666667
"高知",74187,"四","後免","南国市廿枝",12,"昭52.12.20",,,"ゴメン","74","1249","39",133.643333333333,33.59
"高知",74188,"官","南国日章","南国市物部国有　高知航空気象観測所",9,"平15.1.1",,"日照・湿度・気圧を除く","ナンコクニッショウ","74","1476","39",133.668333333333,33.545
"高知",74237,"雨","船戸","高岡郡津野町船戸",425,"#",,,"フナト","74","0754","39",133.088333333333,33.4166666666667
"高知",74238,"雨","鳥形山","吾川郡仁淀川町大植",835,"平22.3.17",,,"トリガタヤマ","74","0753","39",133.083333333333,33.48
"高知",74271,"四","安芸","安芸市伊尾木",6,"#昭52.12.19",,,"アキ","74","0755","39",133.933333333333,33.4883333333333
"高知",74276,"雨","田野","安芸郡田野町",17,"昭50.4.28",,,"タノ","74","0955","39",134.006666666667,33.4266666666667
"高知",74296,"四","梼原","高岡郡梼原町川西路",415,"(昭50.4.23)昭52.12.22",,,"ユスハラ","74","0921","39",132.921666666667,33.39
"高知",74311,"四","須崎","須崎市西町",4,"#昭52.12.22",,,"スサキ","74","0756","39",133.276666666667,33.385
"高知",74336,"雨","佐喜浜","室戸市佐喜浜町",26,"#",,,"サキハマ","74","0757","39",134.198333333333,33.4116666666667
"高知",74361,"四","窪川","高岡郡四万十町新開町",205,"#昭52.12.23",,,"クボカワ","74","0758","39",133.128333333333,33.2066666666667
"高知",74372,"官","室戸岬","室戸市室戸岬町　室戸岬特別地域気象観測所",185,"平18.11.28",,"気温、雨、日照","ムロトミサキ","74","47899","39",134.176666666667,33.2516666666667
"高知",74372,"官","室戸岬","室戸市室戸岬町",161,"平18.11.28",,"風","ムロトミサキ","74","47899","39",134.175,33.2466666666667
"高知",74381,"四","江川崎","四万十市西土佐用井",72,"昭52.12.26",,,"エカワサキ","74","1235","39",132.791666666667,33.17
"高知",74391,"雨","大正","高岡郡四万十町大正",150,"#",,,"タイショウ","74","0761","39",132.971666666667,33.1933333333333
"高知",74436,"四","佐賀","幡多郡黒潮町佐賀",3,"昭52.12.23",,,"サガ","74","1233","39",133.101666666667,33.0783333333333
"高知",74447,"官","宿毛","宿毛市片島　宿毛特別地域気象観測所",2,"昭57.4.1",,,"スクモ","74","47897","39",132.695,32.92
"高知",74456,"四","中村","四万十市入田字長善寺前",8,"#昭51.2.17",,,"ナカムラ","74","0763","39",132.92,32.99
"高知",74506,"雨","三崎","土佐清水市三崎",9,"平17.10.17",,,"ミサキ","74","1556","39",132.871666666667,32.795
"高知",74516,"官","清水","土佐清水市足摺岬　清水特別地域気象観測所",31,"#昭50.3.20",,,"シミズ","74","47898","39",133.01,32.7216666666667
"山口",81011,"四","須佐","萩市須佐字野中",50,"#昭52.3.7",,,"スサ","81","0765","35",131.623333333333,34.615
"山口",81071,"官","萩","萩市大字土原字川島沖田　萩特別地域気象観測所",2,"#昭50.4.1",,,"ハギ","81","47754","35",131.405,34.41
"山口",81116,"四","油谷","長門市油谷新別名",20,"(昭50.4.25)昭52.3.8",,,"ユヤ","81","0939","35",131.055,34.37
"山口",81146,"雨","篠生","山口市阿東地福下",264,"令3.12.7",,,"シノブ","81","1367","35",131.626666666667,34.3383333333333
"山口",81151,"四","徳佐","山口市阿東徳佐中",310,"#昭52.3.4",,,"トクサ","81","0767","35",131.725,34.3983333333333
"山口",81167,"雨","羅漢山","岩国市美和町秋掛字羅漢山",945,"昭51.6.3",,,"ラカンザン","81","1100","35",132.063333333333,34.35
"山口",81196,"四","秋吉台","美祢市秋芳町秋吉",240,"#昭52.3.10",,,"アキヨシダイ","81","0769","35",131.306666666667,34.235
"山口",81228,"雨","鹿野","周南市大字鹿野下字サヤ段",368,"平22.3.9",,,"カノ","81","1614","35",131.815,34.225
"山口",81231,"四","広瀬","岩国市錦町広瀬",97,"#昭51.2.24",,,"ヒロセ","81","0771","35",131.951666666667,34.2616666666667
"山口",81266,"四","豊田","下関市豊田町大字稲光字土橋",40,"#昭52.3.11",,,"トヨタ","81","0772","35",131.076666666667,34.1866666666667
"山口",81271,"雨","東厚保","美祢市東厚保町山中",56,"平22.3.26",,,"ヒガシアツ","81","1620","35",131.181666666667,34.1183333333333
"山口",81286,"官","山口","山口市前町　山口特別地域気象観測所",18,"#昭50.12.18","81900",,"ヤマグチ","81","47784","35",131.461666666667,34.1616666666667
"山口",81301,"雨","和田","周南市大字高瀬",154,"昭53.6.29",,,"ワダ","81","1261","35",131.753333333333,34.17
"山口",81321,"四","岩国","岩国市川西",41,"(昭50.4.25)昭52.2.22",,,"イワクニ","81","0940","35",132.178333333333,34.155
"山口",81371,"四","防府","防府市大字植松",4,"#昭52.3.2",,,"ホウフ","81","0775","35",131.533333333333,34.04
"山口",81386,"四","下松","下松市西豊井",27,"昭52.3.1",,,"クダマツ","81","0776","35",131.871666666667,34.01
"山口",81397,"四","玖珂","岩国市玖珂町",68,"(昭50.4.1)昭52.2.28",,,"クガ","81","0913","35",132.075,34.095
"山口",81428,"官","下関","下関市竹崎町　下関地方気象台",3,"平8.6.27","81905","気温、雨","シモノセキ","81","47762","35",130.925,33.9483333333333
"山口",81428,"官","下関","下関市名池町",46,"平8.6.27",,"風、日照","シモノセキ","81","47762","35",130.938333333333,33.9566666666667
"山口",81436,"官","宇部","宇部市沖宇部地先　山口宇部航空気象観測所",5,"#平13.12.12",,"日照・湿度・気圧を除く","ウベ","81","0778","35",131.278333333333,33.93
"山口",81481,"四","柳井","柳井市南浜",3,"(昭50.4.25)昭52.2.25",,,"ヤナイ","81","0942","35",132.113333333333,33.9583333333333
"山口",81486,"四","安下庄","大島郡周防大島町東安下庄",5,"#昭52.2.24",,,"アゲノショウ","81","0779","35",132.293333333333,33.9033333333333
"福岡",82036,"雨","小呂島","福岡市西区大字小呂島",49,"平26.9.11",,,"オロノシマ","82","1657","40",130.035,33.8633333333333
"福岡",82046,"四","宗像","宗像市田熊",7,"(昭50.4.25)昭52.2.15",,,"ムナカタ","82","0943","40",130.538333333333,33.8083333333333
"福岡",82056,"四","八幡","北九州市八幡西区鷹の巣",20,"#昭52.2.17",,,"ヤハタ","82","0780","40",130.743333333333,33.8516666666667
"福岡",82068,"官","空港北町","北九州市小倉南区空港北町　北九州航空気象観測所",7,"平15.1.1",,"日照・湿度・気圧を除く","クウコウキタマチ","82","1590","40",131.035,33.845
"福岡",82097,"雨","東谷","北九州市小倉南区大字木下",55,"平24.2.15",,,"ヒガシタニ","82","1637","40",130.865,33.7783333333333
"福岡",82101,"四","行橋","行橋市西泉",9,"#昭52.2.18",,,"ユクハシ","82","0782","40",130.975,33.7133333333333
"福岡",82136,"官","飯塚","飯塚市川島字甘木　飯塚特別地域気象観測所",37,"#昭50.12.16",,,"イイヅカ","82","47809","40",130.693333333333,33.6516666666667
"福岡",82171,"四","前原","糸島市前原西",5,"#昭52.3.4",,,"マエバル","82","0785","40",130.19,33.56
"福岡",82182,"官","福岡","福岡市中央区大濠　福岡管区気象台",3,"平22.2.18","82900","気温、雨、日照","フクオカ","82","47807","40",130.375,33.5816666666667
"福岡",82182,"官","福岡","福岡市中央区六本松",3,"平22.2.18",,"風","フクオカ","82","47807","40",130.376666666667,33.5816666666667
"福岡",82186,"官","博多","福岡市博多区大字上臼井字屋敷　福岡航空地方気象台",9,"平15.1.1",,"日照・湿度・気圧を除く","ハカタ","82","1477","40",130.451666666667,33.5833333333333
"福岡",82191,"四","太宰府","太宰府市大佐野",52,"昭52.3.2",,,"ダザイフ","82","1141","40",130.49,33.4966666666667
"福岡",82206,"四","添田","田川郡添田町大字野田字大野ノ原",92,"(昭50.5.25)昭52.2.21",,,"ソエダ","82","1046","40",130.855,33.5583333333333
"福岡",82241,"雨","早良脇山","福岡市早良区脇山",83,"平22.3.2",,,"サワラワキヤマ","82","1611","40",130.353333333333,33.4883333333333
"福岡",82261,"四","朝倉","朝倉市三奈木",38,"#昭52.2.18",,,"アサクラ","82","0788","40",130.695,33.4066666666667
"福岡",82272,"雨","英彦山","田川郡添田町大字英彦山",823,"昭63.9.8",,,"ヒコサン","82","0789","40",130.923333333333,33.4883333333333
"福岡",82306,"四","久留米","久留米市津福本町",7,"昭52.3.1",,,"クルメ","82","0790","40",130.493333333333,33.3033333333333
"福岡",82316,"雨","耳納山","久留米市草野町字吉木",607,"#",,,"ミノウサン","82","0791","40",130.625,33.2916666666667
"福岡",82317,"四","黒木","八女市黒木町本分",144,"#昭52.2.25",,,"クロギ","82","0792","40",130.645,33.225
"福岡",82331,"雨","柳川","柳川市本城町",7,"昭50.4.25",,,"ヤナガワ","82","0945","40",130.403333333333,33.16
"福岡",82361,"四","大牟田","大牟田市笹原町",40,"#昭52.2.23",,,"オオムタ","82","0793","40",130.466666666667,33.0066666666667
"大分",83021,"四","国見","国東市国見町中字浜手",53,"昭52.2.15",,,"クニミ","83","1137","44",131.575,33.6783333333333
"大分",83051,"四","中津","中津市大字定留",12,"平23.3.15",,,"ナカツ","83","0794","44",131.245,33.5866666666667
"大分",83061,"四","豊後高田","豊後高田市呉崎",5,"#昭52.2.16",,,"ブンゴタカダ","83","0795","44",131.433333333333,33.57
"大分",83096,"雨","耶馬渓","中津市耶馬渓町大島",100,"昭50.5.8",,,"ヤバケイ","83","0979","44",131.115,33.445
"大分",83106,"四","院内","宇佐市院内町山城",90,"(昭50.4.24)昭52.2.21",,,"インナイ","83","0931","44",131.316666666667,33.42
"大分",83121,"四","杵築","杵築市大字本庄",5,"昭53.1.10",,,"キツキ","83","1237","44",131.596666666667,33.4166666666667
"大分",83126,"官","武蔵","国東市武蔵町大字糸原字大海田　大分航空気象観測所",5,"平15.1.1",,"日照・湿度・気圧を除く","ムサシ","83","0796","44",131.736666666667,33.4783333333333
"大分",83137,"官","日田","日田市三本松　日田特別地域気象観測所",83,"#昭50.12.13",,,"ヒタ","83","47814","44",130.928333333333,33.3216666666667
"大分",83191,"四","玖珠","玖珠郡玖珠町大字帆足",331,"(昭50.4.24)昭52.2.22",,,"クス","83","0932","44",131.155,33.2916666666667
"大分",83201,"四","湯布院","由布市湯布院町川南",435,"#昭52.2.23",,,"ユフイン","83","0799","44",131.346666666667,33.2533333333333
"大分",83216,"官","大分","大分市長浜町　大分地方気象台",5,"#昭50.3.21","83900",,"オオイタ","83","47815","44",131.618333333333,33.235
"大分",83226,"雨","佐賀関","大分市大字佐賀関字太田",1,"#",,,"サガノセキ","83","0801","44",131.865,33.2483333333333
"大分",83242,"雨","椿ヶ鼻","日田市前津江町大野字ウスギ",843,"平16.11.4",,,"ツバキガハナ","83","1554","44",130.915,33.19
"大分",83286,"雨","臼杵","臼杵市大字諏訪字北ヶ迫",30,"昭50.4.24",,,"ウスキ","83","0933","44",131.796666666667,33.1316666666667
"大分",83341,"四","犬飼","豊後大野市犬飼町田原",121,"#昭52.3.3",,,"イヌカイ","83","0805","44",131.631666666667,33.065
"大分",83371,"四","竹田","竹田市大字会々",261,"#昭52.3.2",,,"タケタ","83","0806","44",131.398333333333,32.9733333333333
"大分",83401,"四","佐伯","佐伯市字剣崎",2,"#昭52.3.1",,,"サイキ","83","0808","44",131.901666666667,32.95
"大分",83431,"四","宇目","佐伯市宇目大字重岡",200,"昭52.3.2",,,"ウメ","83","1142","44",131.675,32.845
"大分",83476,"四","蒲江","佐伯市蒲江大字蒲江浦",2,"#昭52.2.28",,,"カマエ","83","0810","44",131.923333333333,32.795
"長崎",84012,"四","鰐浦","対馬市上対馬町鰐浦字カキセ",63,"平7.8.2",,,"ワニウラ","84","1453","42",129.445,34.6983333333333
"長崎",84072,"官","厳原","対馬市厳原町東里　厳原特別地域気象観測所",5,"平3.9.1",,,"イヅハラ","84","47800","42",129.291666666667,34.1966666666667
"長崎",84076,"官","美津島","対馬市美津島町鶏知乙　対馬航空気象観測所",63,"平15.1.1",,"日照・湿度・気圧を除く","ミツシマ","84","1538","42",129.33,34.285
"長崎",84121,"四","芦辺","壱岐市芦辺町国分東触",97,"昭52.3.11",,,"アシベ","84","1144","42",129.721666666667,33.8
"長崎",84122,"官","石田","壱岐市石田町筒城東触　壱岐航空気象観測所",12,"平15.1.1",,"日照・湿度・気圧を除く","イシダ","84","1478","42",129.785,33.7483333333333
"長崎",84171,"官","平戸","平戸市岩の上町　平戸特別地域気象観測所",58,"#昭50.12.11",,,"ヒラド","84","47805","42",129.55,33.36
"長崎",84183,"四","松浦","松浦市志佐町里免字辻ノ尾台",14,"平23.3.15",,,"マツウラ","84","0814","42",129.711666666667,33.3416666666667
"長崎",84266,"官","佐世保","佐世保市干尽町　佐世保特別地域気象観測所",4,"平14.3.27",,,"サセボ","84","47812","42",129.726666666667,33.1583333333333
"長崎",84306,"四","西海","西海市西海町中浦南郷",18,"令3.3.5",,,"サイカイ","84","1672","42",129.651666666667,33.0133333333333
"長崎",84341,"四","有川","南松浦郡新上五島町有川郷字上原",11,"平11.12.22",,,"アリカワ","84","1080","42",129.118333333333,32.9816666666667
"長崎",84341,"四","有川","南松浦郡新上五島町有川郷字上原",11,"平11.12.22",,,"アリカワ","84","1138","42",129.118333333333,32.9816666666667
"長崎",84361,"雨","長浦岳","長崎市神浦北大中尾町上アマサキ",510,"#",,,"ナガウラダケ","84","0818","42",129.738333333333,32.9083333333333
"長崎",84371,"官","大村","大村市箕島町　長崎航空気象観測所",3,"(昭51.4.22)平8.3.25",,"日照・湿度・気圧を除く","オオムラ","84","1084","42",129.913333333333,32.9166666666667
"長崎",84441,"雨","諫早","諫早市馬渡町",15,"#",,,"イサハヤ","84","0820","42",130.025,32.8433333333333
"長崎",84496,"官","長崎","長崎市南山手町　長崎地方気象台",27,"#昭50.3.21","84900",,"ナガサキ","84","47817","42",129.866666666667,32.7333333333333
"長崎",84519,"官","雲仙岳","雲仙市小浜町雲仙　雲仙岳特別地域気象観測所",678,"平14.11.26",,"気温、雨、日照","ウンゼンダケ","84","47818","42",130.261666666667,32.7366666666667
"長崎",84519,"官","雲仙岳","雲仙市小浜町雲仙絹笠山",870,"平14.11.26",,"風","ウンゼンダケ","84","47818","42",130.25,32.7366666666667
"長崎",84523,"四","島原","島原市新湊",14,"平.18.3.15",,,"シマバラ","84","0962","42",130.361666666667,32.76
"長崎",84536,"官","福江","五島市木場町　福江特別地域気象観測所",25,"#昭50.3.18",,,"フクエ","84","47843","42",128.826666666667,32.6933333333333
"長崎",84537,"官","上大津","五島市上大津町　福江航空気象観測所",77,"平15.1.1",,"日照・湿度・気圧を除く","カミオオヅ","84","1479","42",128.831666666667,32.665
"長崎",84561,"四","口之津","南島原市口之津町丁",13,"(昭50.4.23)昭51.4.1",,,"クチノツ","84","0922","42",130.193333333333,32.6116666666667
"長崎",84597,"四","脇岬","長崎市脇岬町",4,"令3.1.20",,,"ワキミサキ","84","1670","42",129.776666666667,32.5816666666667
"佐賀",85033,"四","唐津","唐津市二夕子",23,"平22.2.25",,,"カラツ","85","1610","41",129.955,33.4583333333333
"佐賀",85046,"雨","北山","佐賀市富士町大字関屋字中島",339,"平22.3.17",,,"ホクザン","85","1616","41",130.22,33.4133333333333
"佐賀",85106,"雨","鳥栖","鳥栖市田代外町",25,"平22.3.4",,,"トス","85","1612","41",130.516666666667,33.385
"佐賀",85116,"四","伊万里","伊万里市立花町",25,"(昭50.9.1)昭52.3.3",,,"イマリ","85","1075","41",129.878333333333,33.2666666666667
"佐賀",85142,"官","佐賀","佐賀市駅前中央　佐賀地方気象台",6,"平7.10.19","85900",,"サガ","85","47813","41",130.305,33.265
"佐賀",85161,"四","嬉野","嬉野市嬉野町大字下野丙",81,"#昭52.2.24",,,"ウレシノ","85","0830","41",129.995,33.1166666666667
